product_name,category,discounted_price,actual_price,discount_percentage,rating,rating_count,about_product,category_level_1,category_level_2,category_level_3,category_level_4,category_level_5,brand,is_branded,word_count,feature_count,specification_density,log_price,log_actual_price,popularity_score,price_premium,price_ratio,category_price_index,category_discount_index
"boAt Stone 650 10W Bluetooth Speaker with Upto 7 Hours Playback, IPX5 and Integrated Controls (Blue)",Electronics|HomeAudio|Speakers|BluetoothSpeakers,1799.0,4990.0,64,4.2,41226.0,"Experience the true immersive sound with a pumping driver delivering 10W of audio and connect to the music that you love|Its powerful 1800mAh battery offers a playback time of up to 7 hours. Impedance 4Ω, Sensitivity (dB) 89dB±3DB, Frequency Response 2.4GHz-2.480GKHz. Memory Card Supported : Yes|Stone 650 is IPX5 rated offering protection against water and dust. Charging Time 3.5 hours|Its integrated controls allow for an easy user interface, ensuring that nothing stands between you and your favourite music|It offers dual connectivity via its Bluetooth v4.2 and AUX|1 year warranty from the date of purchase",Electronics,HomeAudio,Speakers,BluetoothSpeakers,Unknown,boAt,1,94,16,0.17021274784970766,7.495541943884256,8.515391569469609,10.626848660502082,3191.0,0.3605210413616813,1.2859185040320336,1.2591260239750566
"ESnipe Mart Worldwide Travel Adapter with Build in Dual USB Charger Ports with 125V 6A, 250V Protected Electrical Plug for Laptops, Cameras (White)",HomeImprovement|Electrical|Adapters&Multi-Outlets,425.0,999.0,57,4.0,2581.0,"[SLOW CHARGING] Input: 100-240W / Output: 100-240W 6A MAX / Tear Off the Plastic Film From Surface Before Use|Dual USB Ports DC5V 1A 10W, Work with All Phones and Laptop Cameras,Indoor Use Only.|Accepts Plugs From More 150 Countries with USA/EU/UK/AU/CHINA/JAPAN Plugs,Equipped with Built-in Safety Shutters,Include 1x Universal Adapter / 1x Instruction in English and Chinese (Cable Not Included)|Different Input Plugs Tightly Connect into 1 Adapter, Equipped with Built-in Safety Shutters|This Charger Adapter Plug Converts the Power Outlet Only, It Does Not Convert Electrical Output Current and Voltage",HomeImprovement,Electrical,Adapters&Multi-Outlets,Unknown,Unknown,ESnipe,0,87,12,0.13793101862861853,6.054439346269371,6.907755278982137,7.856319571406588,574.0,0.42542542116691273,1.2611275590169864,0.9913041754253608
"boAt Stone 180 5W Bluetooth Speaker with Upto 10 Hours Playback, 1.75"" Driver, IPX7 & TWS Feature(Black)",Electronics|HomeAudio|Speakers|OutdoorSpeakers,999.0,2490.0,60,4.1,18331.0,"Stone 180 comes equipped with 1.75"" Dynamic Drivers for powerful immersive sound|Its power packed 800mAh battery ensures extended indulgence in musical bliss with up to 10 hours of play time, Charging Time : 1.5 Hours|The speaker offers 5W of premium High Definition sound|Stone 180 supports instant wireless connectivity with latest Bluetooth v5.0|Connect two Stone 180’s and turn the scene right around with double the volume at the same clarity level, get the party started anywhere, anytime with the boAt Stone 180|It is IPX7 rated which offers protection against sweat and water.|It offers dual connectivity via Bluetooth & AUX.|1 year warranty from the date of purchase",Electronics,HomeAudio,Speakers,OutdoorSpeakers,Unknown,boAt,1,105,16,0.1523809378684821,6.907755278982137,7.820439515262181,9.816403445629014,1491.0,0.4012048176658441,0.7140814816720409,1.1804306474766155
"Portronics Ruffpad 8.5M Multicolor LCD Writing Pad with Screen 21.5cm (8.5-inch) for Drawing, Playing, Handwriting Gifts for Kids & Adults, India's first notepad to save and share your child's first creatives via Ruffpad app on your Smartphone(Black)","Computers&Accessories|Accessories&Peripherals|Keyboards,Mice&InputDevices|GraphicTablets",378.0,999.0,62,4.1,1779.0,Easy Electronic Writing|Environment Friendly|Single-Tap Erase|Long Battery Life,Computers&Accessories,Accessories&Peripherals,"Keyboards,Mice&InputDevices",GraphicTablets,Unknown,Portronics,1,7,4,0.571427755103207,5.937536205082426,6.907755278982137,7.484368643286131,621.0,0.3783783745908071,1.0830945248396986,1.1476318719089453
"BRUSTRO Copytinta Coloured Craft Paper A4 Size 80 GSM Mixed Bright Colour 40 Sheets Pack (10 cols X 4 Sheets) Double Side Color for Office Printing, Art and Craft.",OfficeProducts|OfficePaperProducts|Paper|Copy&PrintingPaper|ColouredPaper,99.0,99.0,0,4.3,388.0,"Made at the renowned Fabriano paper mill in Italy.|Acid free paper.|Vibrant color pallette,Soft surface,80gsm.|Ideal for photocopies, laser and inkjet prints, fax, dividers, covers, collages, craft & punch craft; suitable in particular for office and schools, and all technical paper uses.",OfficeProducts,OfficePaperProducts,Paper,Copy&PrintingPaper,ColouredPaper,MI,1,40,17,0.4249998937500265,4.605170185988092,4.605170185988092,5.963579343618446,0.0,0.9999998989899092,0.5561797440348458,0.0
Cuzor 12V Mini ups for WiFi Router | Power Backup up to 4 Hours | Replaceable Battery | Ups for Wi-Fi Router and Modem | Ups for Router up to 2A | ups for uninterrupted wi-fi,Computers&Accessories|NetworkingDevices|Routers,1499.0,2999.0,50,4.5,8656.0,"Replaceable Batteries: No need to keep buying new UPS every year. Whenever backup drop's let us know. We will pick up the unit, replace it with a new battery, and ship it back within 48 hours. This will be done at Rs599 only.|Doorstep pickup warranty: For 1 year from the date of purchase, your Cuzor ups will be picked up, repaired, and shipped back free of cost. We know your time is important.|Please note if your power adapter is either 12V-0.5A or 12V-0.75A, Please do upgrade to 12V-1A adapter for better performance..|Is not compatible with NetLink, Syrotech, Alphion 100C, 1524, BDT-121 UT-STAR ONT4842W Routers",Computers&Accessories,NetworkingDevices,Routers,Unknown,Unknown,MI,1,104,24,0.23076920857988378,7.313220387090301,8.006367567650246,9.066123521215774,1500.0,0.4998332760925866,4.295128816758487,0.9255095741201171
Crucial BX500 240GB 3D NAND SATA 6.35 cm (2.5-inch) SSD (CT240BX500SSD1),Computers&Accessories|Components|InternalSolidStateDrives,1815.0,3100.0,41,4.5,92925.0,"240GB 2.5-inch internal SSD, SATA 6.0Gb/s, with blistering speeds of 540 MB/s Read, 500 MB/s Write.|Enjoy the efficiency of Next-Gen Micron 3D NAND: Crucial BX500 uses only a minimal amount of power and still delivers a high price-to-performance.|Upgrade to a drive you can count on: The Crucial BX500 has been thoroughly Tested, and Proven that, it secures your most important files on a drive with established dependability and the advanced features BX-series SSD's which is are known for.|Avoid unintended data loss when the power unexpectedly goes out. This built-in feature of our new NAND protects your data swiftly and efficiently, so if your system suddenly shuts down, you keep all your saved work.|Improves battery life because it’s 45x more energy efficient than a typical hard drive and it can operate in an input voltage of 4.5V.",Computers&Accessories,Components,InternalSolidStateDrives,Unknown,Unknown,Crucial,0,136,21,0.15441175335207696,7.504391559161238,8.03947991910045,11.439558756474243,1285.0,0.5854838690790842,5.200572916889029,0.758917850778496
"Classmate Pulse Spiral Notebook - 240 mm x 180 mm, Soft Cover, 200 Pages, Unruled","OfficeProducts|OfficePaperProducts|Paper|Stationery|Notebooks,WritingPads&Diaries|CompositionNotebooks",67.0,75.0,11,4.1,1269.0,"The cover design of the notebook is subject to change, it depends on stock availability 1 Subject Notebook - Unruled, 200 Pages, Spiral Binding, Soft Cover, 240mm x 180mm Notebooks for every subject for hassle-free note-taking during classes or lectures Classmate uses elemental chlorine free paper This notebook consists of high quality papers Country of Origin: India",OfficeProducts,OfficePaperProducts,Paper,Stationery,"Notebooks,WritingPads&Diaries",Classmate,0,57,6,0.10526313942751939,4.219507705176107,4.330733340286331,7.146772179452637,8.0,0.8933332142222381,0.37640447323570375,0.8903387049477844
Portronics My buddy plus Adjustable Laptop cooling Table (Brown),Computers&Accessories|Accessories&Peripherals|LaptopAccessories|Lapdesks,1889.0,2699.0,30,4.3,17394.0,"Elegant Portable: Very attractive design and finish. Legs can be folded completely to make it highly portable. Voltage: 5W. Connector:USB 2.0. Materials : MDF Board|Strong and adjustable: Vertical Extension of Legs and Angular Adjustments (0-30 degrees) of Top, it has Soft Notches given on one side of flat-top to prevent things from rolling down when tilted, Laptop Stand with In-built Fan|Compatible: Size and strength ensures that all Laptop Models can be mounted on it, separate place to keep mouse with mouse-pad|Laptop protection: Cooling and Noiseless Fan speed of 1800 RPM protects your laptop from Heating up while using|Cleanliness and anti dust: Smooth Top can be wiped with moist Clean Cloth without damaging the top|This cooling pad laptop table can be used with almost all models of laptops available today up to the size of 17 inches.|Manufacturer Detail: Imported by Portronics Digital Pvt. Ltd. B-76, Wazirpur Industrial Area, New Delhi - 110052",Computers&Accessories,Accessories&Peripherals,LaptopAccessories,Lapdesks,Unknown,Portronics,1,151,20,0.13245032235428328,7.5443321080536885,7.90100705199242,9.763938087586043,810.0,0.6998888451282369,5.4126072947676995,0.5553057444720703
"ZEBRONICS Zeb-Evolve Wireless in Ear Neckband Earphone with Supporting Bluetooth v5.0, Voice Assistant, Rapid Charge, Call Function & Magnetic Earpiece, with mic (Metallic Blue)","Electronics|Headphones,Earbuds&Accessories|Headphones|In-Ear",499.0,1499.0,67,3.6,9169.0,Metallic Wireless Neckband Earphone for Make Calls & Music Playback|Seamless Connectivity with Bluetooth Version 5.0|Voice Assistant Support: Ok Google & Hey Siri|Rapid Charging Technology with Type C Port|Can be Connected via 2 Devices Simultaneously with Dual Pairing Feature|Calling Function with Built-in Mic|Flexible Neckband with Magnetic Earpiece,Electronics,"Headphones,Earbuds&Accessories",Headphones,In-Ear,Unknown,MI,1,46,8,0.17391300567108572,6.214608098422191,7.313220387090301,9.123692565250511,1000.0,0.3328885901741922,0.35668334269704544,1.3181475563488874
"INOVERA World Map Extended Anti Slip Rubber Gaming Stitched Mouse Pad Desk Mat for Computer Laptop (Black, 900L x 400B x 2H mm)","Computers&Accessories|Accessories&Peripherals|Keyboards,Mice&InputDevices|Keyboard&MiceAccessories|MousePads",499.0,999.0,50,4.4,1030.0,"Large size design makes it provide plenty of room to place your mouse, keyboard and other desk items while you are playing games or working as well as protecting your desk.|The silky smooth surface help to move with high speed and pinpoint accurately. Anti-slip rubber backing offer heavy grip to prevent the mouse pad from sliding around the desk.|The mouse pad is made of natural rubber material and the durable stitched edges, which can ensure long-term use without wear, deformation and degumming. It will provide you with a comfortable experience.|Its thick comfy and foldable design, you can carry this mouse pad with you everywhere you go. Its anti fraying stitching, prevent damage from spills or rough use.|Size: 900L x 400B x 2H mm :::: Color: Black :::: Material: Rubber, Neoprene|Package Include: 1 x Gaming Mouse Pad",Computers&Accessories,Accessories&Peripherals,"Keyboards,Mice&InputDevices",Keyboard&MiceAccessories,MousePads,MI,1,136,19,0.13970587208045057,6.214608098422191,6.907755278982137,6.93828448401696,500.0,0.4994994944995046,1.4297993859656337,0.9255095741201171
"Seagate One Touch 2TB External HDD with Password Protection – Black, for Windows and Mac, with 3 yr Data Recovery Services, and 4 Months Adobe CC Photography (STKY2000400)",Computers&Accessories|ExternalDevices&DataStorage|ExternalHardDisks,5799.0,7999.0,28,4.5,50273.0,"Digital Storage Capacity - 2TB; Safely and easily manage 2 TB of photos, videos, movies, and more with hardware encrypted password-protection|Form Factor - 2.5 Inches, Hardware Interface - USB 3.0, Drive RPM - 5400|Password protected - Yes; Get an extra layer of protection for your data with the included 3 year Rescue Data Recovery Services|The perfect external hard drive for Windows or Mac, simply back up files with a single click or schedule automatic daily, weekly or monthly backups. Reformatting may be required for use with Time Machine.|The perfect compliment to personal aesthetic, this portable external hard drive features a minimalist brushed metal enclosure|Edit, manage, and share photos with a four-month membership to Adobe Creative Cloud Photography plan and one-year complimentary subscription to Mylio Create.",Computers&Accessories,ExternalDevices&DataStorage,ExternalHardDisks,Unknown,Unknown,Seagate,0,125,21,0.16799998656000106,8.66561319653451,8.987196820661973,10.825243323841342,2200.0,0.7249656197962675,16.616045369167757,0.5182853615072656
"ZEBRONICS Zeb-Fame 5watts 2.0 Multi Media Speakers with AUX, USB and Volume Control (Black)",Electronics|HomeAudio|Speakers|MultimediaSpeakerSystems,499.0,799.0,38,3.9,6742.0,Zeb-fame is a USB powered 2.0 speaker that supports an AUX input|The 2.0 speaker also comes with volume control and produces scintillating sound experience even while being compact|Drivers 5.2cm (2.04-inch) x 2|Impedance 4 ohms|Output Power (RMS) 2.5Watts plus 2.5Watts|Country of Origin: China,Electronics,HomeAudio,Speakers,MultimediaSpeakerSystems,Unknown,ZEBRONICS,0,42,12,0.285714217687091,6.214608098422191,6.684611727667927,8.816260208734581,300.0,0.6245306555127578,0.35668334269704544,0.7476060767351899
"TVARA LCD Writing Tablet 8.5 Inch E-Note Pad LCD Writing Tablet, Kids Drawing Pad 8.5 Inch Doodle Board, Toddler Boy and Girl Learning Gift for 3 4 5 6 Years Old, Black","Computers&Accessories|Accessories&Peripherals|Keyboards,Mice&InputDevices|GraphicTablets",249.0,600.0,59,4.0,1208.0,"Perfect for kids, students and businessman. Great help for homework, homeschool, note taking, shopping lists and etc|No radiation and glare, good protections for eyes. Easy to use and easy to erase, this drawing tablet is a great gift|This works on basis of reflected light. The more brighter the ambient light the better it will look. It will now show up in dark rooms. The harder you press the darker the line. Use only included pen. Do not use any sharp objects to write.|No paper and never need to charge. This doodle board saves trees, reusable and durable, it is a paperless smart device|Suitable for all ages: This writing board is completely used by children for writing, arithmetic, spelling and learning assistants, and it is also the best writing board for adults to take notes and memorize information in the office. In addition, it is the best family message board for sending messages to family and lovers. Most importantly, it is the best learning for children at home. It is an ideal gift for children aged 3-13, perfect for birthdays, Diwali, Christams and any occasion.",Computers&Accessories,Accessories&Peripherals,"Keyboards,Mice&InputDevices",GraphicTablets,Unknown,TVARA,0,184,34,0.18478259865311963,5.521460917862246,6.398594934535208,7.097548850614793,351.0,0.41499999308333346,0.7134670282674205,1.0921012974617383
"Ambrane 60W / 3A Type C Fast Charging Unbreakable 1.5m L Shaped Braided Cable, PD Technology, 480Mbps Data Transfer for Smartphones, Tablet, Laptops & other type c devices (ABLC10, Black)",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,179.0,499.0,64,4.0,1933.0,"Stay ahead and never miss out with a 3A and 30W fast charging for your devices.|It supports Quick Charge 2.0/ 3.0 technology to keep your devices boosted up.|Its L-shape provides durability and comfort while you charge your favourite gadgets.|It comes with upto 60W flash charge support to make you always stay ahead.|Crafted for convenience, it allows you to charge and sync data with just one cable.",Computers&Accessories,Accessories&Peripherals,Cables&Accessories,Cables,USBCables,Ambrane,0,66,13,0.196969667125808,5.19295685089021,6.214608098422191,7.56734567601324,320.0,0.3587174276810135,0.5128939681119207,1.18465225487375
"Western Digital WD 1.5TB Elements Portable Hard Disk Drive, USB 3.0, Compatible with PC, PS4 and Xbox, External HDD (WDBU6Y0015BBK-WESN)",Computers&Accessories|ExternalDevices&DataStorage|ExternalHardDisks,4449.0,5734.0,22,4.4,25006.0,"USB 3.0 and USB 2.0 compatibility. Formatted NTFS for Windows10, Windows 8.1. Reformatting may be required for other operating systems. Compatibility may vary depending on user’s hardware configuration and operating system.|Fast transfer rates|Improve PC performance|High capacity in a small enclosure|WD quality inside and out|Manufacturer Detail: 47300 3, Jalan SS8/6 Sungei Way Free Industrial Zone, 47300 Petaling Jaya, Selangor, Malaysiamporter Details: 1. Rashi Peripherals 2. Ingram Micro 3. Redington India Ltd|Country of Origin: Thailand",Computers&Accessories,ExternalDevices&DataStorage,ExternalHardDisks,Unknown,Unknown,Western,0,73,22,0.3013698217301614,8.400659375160286,8.65434302956347,10.126911064657653,1285.0,0.7758981500245934,12.747850637597404,0.4072242126128516
Redgear MP35 Speed-Type Gaming Mousepad (Black/Red),Computers&Accessories|Accessories&Peripherals|PCGamingPeripherals|Gamepads,299.0,550.0,46,4.6,33434.0,"Speed-type surface mousepad is designed with the use of great technology and craftsmanship especially for professional gamers. Non-slip rubber base|Mouse Mat Size: 350mm x 250mm x 4mm|Fit for all gaming mouse, regardless of sensitivity settings|Quick response for consistent in game control|Incredibly smooth and fast|Mouse moves quickly across the entire surface with zero hindrance|Suits gamers who need to hit targets faster and more efficiently",Computers&Accessories,Accessories&Peripherals,PCGamingPeripherals,Gamepads,Unknown,MI,1,63,9,0.14285712018140947,5.703782474656201,6.311734809152915,10.417358534488079,251.0,0.5436363537520663,0.8567334998070631,0.8514688081905077
"Lenovo 400 Wireless Mouse, 1200DPI Optical Sensor, 2.4GHz Wireless Nano USB, 3-Button (Left,Right,Scroll) Upto 8M Left/Right & 100K Scroll clicks & 1yr Battery, Ambidextrous, Ergonomic GY50R91293","Computers&Accessories|Accessories&Peripherals|Keyboards,Mice&InputDevices|Mice",629.0,1390.0,55,4.4,6301.0,"Take out the mouse, insert the USB, and click away. Your connection stays strong with the 2.4 GHz USB receiver. And when you’re done, dock the receiver in the mouse itself|Long hours are no match for this well-designed mouse. The Lenovo 400 Wireless Mouse is ergonomically sculpted to keep you comfortable even on days you’re burning the midnight oil|The Lenovo 400 Wireless Mouse meets our rigorous test standards and is a sure bet, with a battery life of up to 12 months and left/right buttons that last up to 8 million clicks|Supports Operating Systems above Windows 7|Take out the mouse, insert the USB, and click away. Your connection stays strong with the 2.4 GHz USB receiver. And when you’re done, dock the receiver in the mouse itself|Note : In case of Wireless mouse, the USB receiver will be provided inside or along with the mouse|Long hours are no match for this well-designed mouse. The Lenovo 400 Wireless Mouse is ergonomically sculpted to keep you comfortable even on days you’re burning the midnight oil",Computers&Accessories,Accessories&Peripherals,"Keyboards,Mice&InputDevices",Mice,Unknown,MI,1,173,23,0.132947969193759,6.4457198193855785,7.237778191923443,8.74862232231722,761.0,0.4525179823559857,1.8022922119687046,1.018060531532129
"Logitech K480 Wireless Multi-Device Keyboard for Windows, macOS, iPadOS, Android or Chrome OS, Bluetooth, Compact, Compatible with PC, Mac, Laptop, Smartphone, Tablet - Black","Computers&Accessories|Accessories&Peripherals|Keyboards,Mice&InputDevices|Keyboards",2595.0,3295.0,21,4.4,22618.0,"Type on Any Device: A new type of wireless computer keyboard for your desk that also works with your tablet and smartphone; connect with any Bluetooth-enabled device with external keyboard support.|Easy-Switch Dial: Simply turn the dial of the Logitech K480 keyboard to switch typing between 3 connected Bluetooth wireless devices, you can work with Windows, macOS, Chrome OS, Android, and iPadOS.|Familiar Keyboard Layout: Find all the shortcut keys you use the most, but in a space-saving design that lets you place your mouse close to you, for less arm reaching and better posture.|Integrated Cradle: A cradle to hold your phone or tablet at just the right angle for you to read while you type; fits most phones and tablets up to 0.4 inches thick and 10 inches wide.|Reliable Power: This portable, wireless Bluetooth keyboard comes with 2 pre-installed AAA batteries which can last up to 24 months (2) and is compatible with wired, wireless or Bluetooth mice.|Durable and Spill-resistant: The wireless and compact keyboard K480 is also spill-resistant (1) to survive small accidents; it’s a reliable and durable partner for your desk at home, or at work.|COMPATIBLE DEVICES - PC: Windows 7, Windows 8, Windows 10, 11 or later ; Mac: Mac OS X or later ; Chrome OS ; iPad or iPhone: iOS 5 or later ; Android tablet or smartphone: Android 3.2 or later.|Upgrade to Logitech K780 Keyboard: For more productivity and comfort, try the K780 keyboard with number pad for efficient data inputs, Bluetooth/USB, scooped keys, and cradle to hold your phone.",Computers&Accessories,Accessories&Peripherals,"Keyboards,Mice&InputDevices",Keyboards,Unknown,Logitech,0,255,35,0.13725489657823936,7.86172707782398,8.100464891029363,10.026545540027982,700.0,0.7875569020104494,7.435529872907454,0.3887140211304492
"Zoul USB C 60W Fast Charging 3A 6ft/2M Long Type C Nylon Braided Data Cable Quick Charger Cable QC 3.0 for Samsung Galaxy M31S M30 S10 S9 S20 Plus, Note 10 9 8, A20e A40 A50 A70 (2M, Grey)",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,389.0,1099.0,65,4.3,974.0,"{3A/QC 3.0 FAST CHARGING and DATA SYNC} : This USB C cable supports QC 3.0 Fast Charging and Data Syncing, max current 3.0A and transfer speed up to 480Mbps. Built-in 56K pull-up resistor and strong metal connections provides reliable conductivity and stability.|{Nylon Braided Tangle-free Design} : Premium Nylon Braided Type C Cable/Lead adds additional durability and tangle free with a tested lifespan of 10000+ bending test.|{SAFE & RELIABLE} : High-purity copper wire features anti-oxidation and anti-rust, which will keep long-lasting fast charging performance. This Type c cable fast charging has safety certification, you have no need to worry about this cable quality at all.|{What You Get} : Premium Nylon Braided Cable 6FT(2M) and our friendly customer service.",Computers&Accessories,Accessories&Peripherals,Cables&Accessories,Cables,USBCables,Zoul,0,117,16,0.13675212506392093,5.966146739123692,7.003065458786462,6.882437470997847,710.0,0.35395814054633173,1.1146131485784199,1.2031624463561523
"RESONATE RouterUPS CRU12V2A | Zero Drop | UPS for WiFi Router | Mini UPS | Up to 4 Hours PowerBackup | Battery Replacement Program | Router UPS Compatible with 12V <2A Routers, FTTH, Modem, Set Top Box, Alexa, Mini Camera",Computers&Accessories|NetworkingDevices|Routers,1799.0,2911.0,38,4.3,20342.0,"Un-Interrupted Internet, Up to 4 Hours : Seamless WIFI during power cuts, as you work, play, shop, study, entertain from home. Up to 4 hours of power backup for your WIFI or ADSL router.|Zero Disconnects, Designed for 24x7 Use : Plug & Play, Install in 30 Seconds, optional wall-mount. No More disconnects of VPN, WebEx, Zoom, Skype, Netflix, Any Desk during power-cuts whether it’s a minute or an hour.|Intelligent Charging & Safety First : CE, RoHS, BIS, 6 Safety Circuit Protections. Intelligent charging for longer battery life|Compatibility & Best Performance : Compatible with most 12V < = 2A, WiFi routers and DC devices. If your AC/DC Adapter is at 12V 0.5A please change it to 12V 1.0A for best performance.|Not Compatible : NetLink, Syrotech, Alphion 100C, 1524, BDT-121 UT-STAR ONT4842W (Please buy CRU12V3A for these models as they draw higher power though rated at 12V and <2A). Self-Check Compatibility : Please check the Router power-ratings behind the Router before your purchase. Our customer care is available to assist you",Computers&Accessories,NetworkingDevices,Routers,Unknown,Unknown,MI,1,169,38,0.22485205770106167,7.495541943884256,7.976595409316577,9.920492151351953,1112.0,0.6180006849261398,5.154727645996343,0.7033872763312891
"3M Post-it Sticky Note Cube, 200 Sheets (4 Colors x 50 Sheets) | 3"" x 3"" Size | For notes, reminders, study, school and organizing","OfficeProducts|OfficePaperProducts|Paper|Stationery|Notebooks,WritingPads&Diaries|Notepads&MemoBooks",90.0,175.0,49,4.4,7429.0,"Material: Paper; Size: 3""x3""|Colour:Multicolour|Add creativity to your communication|Bring variety and personality to your note|Colour code your tasks",OfficeProducts,OfficePaperProducts,Paper,Stationery,"Notebooks,WritingPads&Diaries",MI,1,17,5,0.29411747404854466,4.51085950651685,5.170483995038151,8.913281137711804,85.0,0.5142856848979609,0.5056179491225872,3.96605423113104
OFIXO Multi-Purpose Laptop Table/Study Table/Bed Table/Foldable and Portable Wooden/Writing Desk (Wooden),Computers&Accessories|Accessories&Peripherals|LaptopAccessories|Lapdesks,599.0,599.0,0,4.0,26423.0,"【MULTI-PURPOSE LAPTOP DESK】- OFIXO Laptop bed tray is perfect lap desks for work, watching movies, reading books, study, games, eating-all could be done in the bed. The foldable laptop desk is suitable for almost all sizes of laptops, tablets and phones. You can also put the laptop bed table on the sofa, floor, couch & perfect for online school classes & work from home from the comfort of your bed.|【USER FRIENDLY | COMFORTABLE | NON-SLIP DESIGN】- With scientific engineering design and curved sturdy edges makes this table very strong and durable.|【CUP HOLDER & TABLET SLOT】- OFIXO lap desk is designed with a solid cup holder for possible cup tipping, avoiding soiling your bed or couch. The long slot on the lap desk serves as a holder for smartphone, tablet and pen, making the table helpful for work and entertainment.|【BUILT-TO-LAST】-The foldable laptop table is made of medium density fiberboard (MDF) and sturdy solid board and imported decorative upper. Our laptop desk is durable and scratch-resistant. Besides, it has well-coated metal legs and ergonomic round edges that maintain stability. The laptop bed stand is very light and easy to carry, allowing you to easily complete work on the bed, sofa or floor.|【FOLD OUT DESIGN |SAVING SPACES| FOLDING SIZE】- The foldable laptop desk does not need to be installed and can be used directly when opened. The laptop portable lap desk is very practical, you can put it on the bed, sofa, or on the floor, when you go out camping, you can also bring it, and it can be used as a small picnic table.",Computers&Accessories,Accessories&Peripherals,LaptopAccessories,Lapdesks,Unknown,OFIXO,0,263,41,0.15589353019416236,6.396929655216146,6.396929655216146,10.182027967070626,0.0,0.9999999833055095,1.716332329044919,0.0
"Fire-Boltt Ninja Calling 1.69"" Bluetooth Calling Smart Watch, Dial Pad, Speaker, AI Voice Assistant with 450 NITS Peak Brightness, Wrist Gaming & 100+ Watch Faces with SpO2, HR, Multiple Sports Mode",Electronics|WearableTechnology|SmartWatches,1999.0,7999.0,75,4.2,31305.0,"Fire-Boltt is India' No 1 Wearable Watch Brand Q122 by IDC Worldwide quarterly wearable device tracker Q122.|【Bluetooth Calling Watch】- Fire-Boltt Ninja Calling smart watch enables you to make and receive calls directly from your watch. This smartwatch features a dial pad, option to access recent calls & sync your phone’s contacts|【SpO2 & Heart Rate Tracking】- Track Real Time Heart Rate on the go on this smart watch. Featuring Blood Oxygen Tracking (SpO2) with optical sensors that give almost acurate results|【1.69 inch HD Full Touch】- Best in class HD Full Touch Screen with a 240*280 pixel HQ Resolution smart watch with call function . Smooth functioning and easy swipes making life better.;|【Built In Speaker】- Listen to your favourite songs on the watch itself, with the built in speaker talk while you walk and even enjoy songs on the run|【AI Voice Assistance】- Command your watch and let the magic happen. This special technology is in the Fire-Boltt Ninja Calling Smartwatch|【30 Sports Mode】- Fire-Boltt Ninja Calling best Smart watch comes with 30 sports tracking feature. Track each acitivity with true efficiency and crown that medal.|【Socially Active】- Activate your social life while you balance your work culture. Never miss out on any event, meeting, birthday or trends, allow all the notifications to be displayed on the smartwatch and rock each party",Electronics,WearableTechnology,SmartWatches,Unknown,Unknown,MI,1,217,23,0.10599077852577057,7.600902459542082,8.987196820661973,10.351565051448167,6000.0,0.24990623796736314,1.4288777596220317,1.4755383093457695
"Airtel AMF-311WW Data Card (Black), 4g Hotspot Support with 2300 Mah Battery",Computers&Accessories|NetworkingDevices|DataCards&Dongles,2099.0,3250.0,35,3.8,11213.0,"CREATE A HOTSPOT - Connect up to 10 Devices simultaneously. Supports Wi-Fi 2.4GHz|ENJOY TRUE 4G SPEED - 4G LTE, Enjoy Fast Internet. Download speed upto 150 Mbps & upload speed upto 50Mbps. Enjoy even on non-4G devices. Operating System : Windows 7, Windows 8, Windows 8.1, Windows 10, Mac OS X 10.7, 10.8, 10.9, 10.10, 10.11 or Later|POWERFUL BATTERY - 2300 mAh battery, Stay connected up to 6 hours* & 300 Hours stand by time|Expandable Memory Capacity: 32 GB|WiFi Speed is subject to Airtel 4G network availability. Airtel my wifi is network locked(Work only with Airtel Sim) and is available at a special promotional price for Airtel customers. Kindly visit the nearest Airtel store for Sim activation|Depending on the network and environment, the battery can last for a maximum of 6 hours working time on 4G and 300 hours of stand-by time",Computers&Accessories,NetworkingDevices,DataCards&Dongles,Unknown,Unknown,Airtel,0,142,30,0.21126759075580345,7.649692623711514,8.086717920303906,9.324918276683619,1151.0,0.6458461518589349,6.014326475234199,0.6478567018840821
Gizga Essentials Laptop Power Cable Cord- 3 Pin Adapter Isi Certified(1 Meter/3.3 Feet),Computers&Accessories|Accessories&Peripherals|LaptopAccessories|LaptopChargers&PowerSupplies,179.0,499.0,64,4.1,10174.0,"This is a polarized power cable designed to connect a wall socket and your Laptop/notebook power brick. The female connector plugs directly into the device while the male connector plugs into a standard outlet.|COMPATIBLE for All 3 pin Laptop Power Cable Cord|Fits most branded- Laptop Adapter/ Chargers: Universal AU 3-Prong AC Power Cord 3 Pin Adapter Cable. Fit most Laptops, Game Players, Cameras, Printers, AC Power Adapters or Chargers.|It converts back and forth between 3-prong Power Plug and 3-Prong Laptop Power Cord.|Overload protection:Overload protection with high quality wires.Anti-Interference feature with better Isolation materials, better quality rubberized texture Cord",Computers&Accessories,Accessories&Peripherals,LaptopAccessories,LaptopChargers&PowerSupplies,Unknown,Gizga,0,98,16,0.16326528946272556,5.19295685089021,6.214608098422191,9.227689010310796,320.0,0.3587174276810135,0.5128939681119207,1.18465225487375
